valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,type_local,jour_semaine,jours_depuis_achat
447000.0,98.0,5.0,5.633034,45.237948,Maison,3,214
131000.0,53.0,3.0,5.681685,45.239203,Appartement,4,199
77000.0,28.0,1.0,5.730857,45.182835,Appartement,0,210
71770.0,40.0,1.0,5.563458,45.326519,Appartement,1,209
140000.0,69.0,4.0,5.686424,45.189241,Appartement,0,217
340000.0,90.0,4.0,5.520091,45.378534,Maison,0,217
285000.0,182.0,6.0,5.808635,44.929442,Maison,1,209
154125.0,48.0,3.0,5.76431,45.207296,Appartement,3,228
86590.0,28.0,1.0,5.747243,45.185002,Appartement,1,237
88000.0,18.0,1.0,5.774877,45.205942,Appartement,2,208
93100.0,52.0,3.0,5.754248,45.175006,Appartement,2,222
75000.0,67.0,4.0,5.739192,45.176656,Appartement,4,220
108000.0,53.0,3.0,5.71722,45.179669,Appartement,2,229
545000.0,53.0,3.0,5.526853,45.031294,Appartement,1,202
545000.0,40.0,2.0,5.526853,45.031294,Appartement,1,202
111000.0,70.0,3.0,5.733272,45.169949,Appartement,0,210
245000.0,66.0,3.0,5.728623,45.177984,Appartement,4,206
167200.0,66.0,4.0,5.305021,45.148771,Appartement,0,203
175580.0,70.0,4.0,5.69115,45.18346,Appartement,2,201
81500.0,33.0,2.0,5.740966,45.180289,Appartement,4,213
283000.0,80.0,4.0,5.675865,45.051884,Appartement,1,195
45000.0,15.0,1.0,6.030394,45.055743,Appartement,1,195
45000.0,24.0,1.0,6.030394,45.055743,Appartement,1,195
184000.0,53.0,3.0,5.553577,45.067584,Appartement,1,202
499170.0,107.0,5.0,5.742805,45.138239,Maison,0,203
203500.0,64.0,3.0,5.559334,45.047886,Appartement,0,203
120000.0,107.0,5.0,5.708073,45.442553,Maison,4,206
120000.0,107.0,5.0,5.708073,45.442553,Maison,4,206
198000.0,75.0,3.0,5.311951,45.149693,Maison,0,196
350000.0,120.0,5.0,5.79996,45.225496,Maison,3,221
171720.0,83.0,3.0,5.31231,45.153487,Appartement,1,195
310950.0,83.0,4.0,5.659432,45.215797,Maison,0,203
351500.0,112.0,5.0,5.631024,45.384766,Maison,2,201
390000.0,166.0,5.0,5.590575,45.366023,Maison,4,199
332000.0,93.0,5.0,5.691425,45.225737,Maison,0,196
48000.0,30.0,1.0,5.716829,45.149181,Appartement,0,196
176500.0,60.0,2.0,5.655793,45.382805,Appartement,1,195
176500.0,60.0,3.0,5.655793,45.382805,Appartement,1,195
197600.0,81.0,4.0,5.70909,45.134831,Appartement,0,196
121700.0,50.0,2.0,5.582367,45.340263,Maison,0,210
124000.0,57.0,3.0,5.761464,45.167782,Appartement,0,196
125730.0,19.0,1.0,5.712445,45.187784,Appartement,0,196
125730.0,30.0,2.0,5.712445,45.187784,Appartement,0,196
75500.0,41.0,1.0,5.586167,45.348779,Appartement,1,216
42000.0,23.0,1.0,5.726202,45.179952,Appartement,3,207
260000.0,92.0,4.0,5.791935,44.90313,Maison,1,202
77000.0,51.0,2.0,5.243779,45.070182,Appartement,1,195
168960.0,67.0,4.0,5.734713,45.17531,Appartement,1,195
261000.0,67.0,3.0,5.742046,45.148107,Appartement,2,201
108700.0,35.0,1.0,5.762523,45.181352,Appartement,0,196
247040.0,66.0,3.0,5.690563,45.220596,Appartement,2,201
95000.0,74.0,2.0,5.583617,45.369539,Appartement,0,203
457000.0,128.0,5.0,5.876363,45.223824,Maison,2,201
457000.0,128.0,5.0,5.876363,45.223824,Maison,2,201
90500.0,33.0,1.0,5.588924,45.367641,Appartement,2,215
444475.0,139.0,5.0,5.771545,45.08352,Maison,4,206
162000.0,67.0,4.0,5.499245,45.351378,Appartement,1,202
120000.0,34.0,1.0,5.726244,45.194286,Appartement,3,207
80000.0,98.0,6.0,5.664477,44.764773,Maison,1,195
136500.0,110.0,4.0,5.258675,45.314119,Maison,2,201
315000.0,150.0,6.0,5.524507,45.339765,Maison,1,195
315000.0,110.0,6.0,5.524507,45.339765,Maison,1,195
359500.0,92.0,3.0,5.720775,45.145009,Maison,1,195
231600.0,65.0,3.0,5.753939,45.183647,Appartement,1,195
165000.0,70.0,4.0,5.740543,45.182908,Appartement,0,196
47790.0,18.0,1.0,5.99314,45.252084,Appartement,3,193
131000.0,82.0,4.0,5.737476,45.170971,Appartement,0,196
66000.0,25.0,1.0,5.71023,45.173157,Appartement,4,185
194000.0,45.0,3.0,5.680415,45.185383,Maison,1,188
212450.0,69.0,3.0,5.764969,45.161267,Appartement,4,206
360000.0,110.0,2.0,5.808384,45.171984,Maison,0,196
360000.0,110.0,2.0,5.808384,45.171984,Maison,0,196
360000.0,195.0,3.0,5.808384,45.171984,Maison,0,196
360000.0,195.0,3.0,5.808384,45.171984,Maison,0,196
80750.0,26.0,1.0,5.759606,45.182804,Appartement,2,208
380000.0,144.0,7.0,5.33018,45.11302,Maison,0,196
306500.0,104.0,5.0,5.582843,45.358888,Appartement,4,199
49500.0,17.0,1.0,5.993126,45.252764,Appartement,1,209
72000.0,27.0,1.0,5.706303,45.178895,Appartement,1,195
695000.0,180.0,6.0,5.838082,45.254189,Maison,1,195
358000.0,90.0,4.0,5.728348,45.176479,Appartement,1,195
558870.0,160.0,9.0,5.674298,45.106541,Maison,0,196
125000.0,50.0,2.0,5.593869,45.365429,Appartement,0,196
178810.0,25.0,2.0,6.120635,45.00742,Appartement,2,201
265900.0,76.0,4.0,5.594149,45.36257,Appartement,0,196
154250.0,60.0,3.0,5.482443,45.291568,Maison,0,196
228000.0,54.0,2.0,5.719745,45.185556,Appartement,1,202
279000.0,111.0,4.0,5.658828,45.20669,Appartement,4,199
279000.0,69.0,3.0,5.658828,45.20669,Appartement,4,199
95200.0,60.0,3.0,5.319657,45.151616,Appartement,4,185
570550.0,180.0,7.0,5.67745,45.158168,Maison,1,195
460000.0,80.0,3.0,5.695806,45.16459,Maison,0,203
420200.0,185.0,5.0,5.645582,44.944696,Maison,0,196
314000.0,88.0,4.0,5.828558,45.050328,Maison,2,201
920000.0,313.0,8.0,5.832581,45.134416,Maison,0,196
920000.0,313.0,8.0,5.832581,45.134416,Maison,0,196
716450.0,122.0,6.0,5.755934,45.21285,Maison,0,196
90000.0,31.0,1.0,5.72691,45.178729,Appartement,1,195
332000.0,100.0,5.0,5.715469,45.185134,Maison,1,195
289000.0,87.0,4.0,5.712703,45.167587,Appartement,2,187
260000.0,60.0,3.0,5.829369,45.243166,Appartement,1,195
83450.0,35.0,1.0,5.566081,45.325169,Appartement,1,202
121000.0,48.0,2.0,5.728011,45.1922,Appartement,1,195
146600.0,51.0,3.0,5.560233,45.074029,Appartement,4,206
137000.0,69.0,4.0,5.669481,45.19918,Appartement,1,195
199000.0,96.0,4.0,5.438011,45.147287,Maison,2,187
66070.0,21.0,1.0,5.874802,45.10588,Appartement,4,192
119270.0,73.0,2.0,5.566076,45.326955,Appartement,0,203
412000.0,60.0,3.0,5.581042,45.367188,Maison,1,202
447200.0,140.0,6.0,5.831518,45.120295,Maison,2,201
91950.0,59.0,4.0,5.743675,45.082736,Appartement,2,187
75000.0,54.0,3.0,5.257625,45.327614,Appartement,0,196
206400.0,101.0,5.0,5.726181,45.166298,Appartement,1,202
153000.0,47.0,2.0,5.761408,45.146811,Appartement,4,185
342000.0,90.0,4.0,5.679189,45.091255,Appartement,0,196
150000.0,46.0,2.0,5.709599,45.193092,Appartement,4,185
362800.0,88.0,5.0,5.678178,45.056278,Maison,1,195
231000.0,54.0,2.0,5.727381,45.185694,Appartement,0,196
118700.0,39.0,2.0,5.715362,45.172821,Appartement,2,180
339000.0,66.0,3.0,5.827169,45.243019,Appartement,1,195
131950.0,51.0,2.0,5.327319,45.114609,Maison,1,181
132000.0,100.0,4.0,5.947617,44.815987,Maison,1,202
335000.0,87.0,4.0,5.645205,45.021236,Maison,0,196
168500.0,83.0,4.0,5.679581,45.192066,Appartement,0,196
178500.0,45.0,4.0,5.348453,45.061115,Maison,1,181
385000.0,92.0,4.0,5.715094,45.182409,Appartement,1,195
94240.0,53.0,2.0,5.589913,45.365754,Appartement,0,182
300050.0,81.0,4.0,5.682614,45.242478,Appartement,0,196
87000.0,33.0,1.0,5.706833,45.191448,Appartement,1,195
128000.0,41.0,2.0,5.721851,45.172107,Appartement,1,195
304800.0,87.0,4.0,5.672377,45.121387,Appartement,1,195
185100.0,72.0,3.0,5.736374,45.178261,Appartement,3,186
209850.0,60.0,3.0,5.706307,45.186826,Appartement,0,196
146500.0,68.0,4.0,5.902208,45.261847,Appartement,0,203
404000.0,110.0,6.0,5.836981,45.207367,Maison,4,213
143000.0,82.0,4.0,5.774465,45.085624,Appartement,1,195
330000.0,120.0,3.0,5.720893,45.188717,Appartement,1,195
120000.0,23.0,1.0,6.123764,45.01446,Appartement,4,178
170000.0,96.0,4.0,5.584934,45.367311,Appartement,2,180
289800.0,91.0,4.0,5.598846,45.362178,Appartement,2,187
240000.0,86.0,4.0,5.712356,45.185184,Appartement,4,185
234150.0,64.0,3.0,6.017797,45.431899,Appartement,0,196
190000.0,88.0,4.0,6.02316,45.432032,Appartement,1,181
298790.0,95.0,5.0,5.990255,45.460713,Maison,2,201
220000.0,58.0,3.0,5.730974,45.072602,Appartement,1,181
229500.0,79.0,4.0,5.756816,45.177107,Appartement,0,210
96000.0,66.0,4.0,5.748057,45.187107,Appartement,1,195
108000.0,44.0,2.0,5.696221,45.188891,Appartement,0,182
366160.0,120.0,5.0,5.202676,45.090913,Maison,1,195
220000.0,105.0,4.0,5.69067,45.193459,Appartement,3,186
121000.0,43.0,2.0,6.077157,45.398588,Appartement,2,201
205000.0,60.0,3.0,5.682605,45.193387,Appartement,1,181
105000.0,47.0,2.0,5.707078,45.180952,Appartement,2,180
47700.0,32.0,2.0,5.561917,45.325069,Appartement,2,201
361000.0,135.0,5.0,5.549759,45.327567,Maison,2,201
125000.0,83.0,4.0,5.684351,45.196718,Appartement,4,178
195300.0,72.0,3.0,5.901207,44.899523,Maison,0,196
157000.0,65.0,3.0,5.712158,45.135572,Appartement,2,201
120000.0,45.0,2.0,5.706008,45.186289,Appartement,2,180
150000.0,47.0,2.0,5.729815,45.180926,Appartement,1,202
175000.0,145.0,7.0,5.737892,45.163419,Appartement,2,180
28000.0,18.0,1.0,5.875139,45.113378,Appartement,3,179
546056.0,140.0,5.0,5.553714,45.374333,Maison,0,196
411000.0,117.0,5.0,5.629685,45.29729,Maison,1,195
172800.0,48.0,2.0,5.727946,45.180408,Appartement,1,188
502040.0,79.0,5.0,5.629006,45.291432,Maison,1,195
250000.0,63.0,4.0,5.561832,45.32701,Maison,3,179
104000.0,51.0,2.0,5.727392,45.167073,Appartement,2,201
455000.0,109.0,5.0,5.660856,45.085197,Maison,0,196
455000.0,109.0,5.0,5.660856,45.085197,Maison,0,196
257840.0,75.0,3.0,5.631629,45.300602,Appartement,2,201
276450.0,83.0,4.0,5.598774,45.352946,Maison,0,196
154500.0,81.0,4.0,5.694886,45.124269,Appartement,4,185
241950.0,65.0,3.0,5.590154,45.355467,Appartement,0,196
160000.0,88.0,4.0,5.670594,45.201139,Maison,3,179
130000.0,55.0,3.0,5.733747,45.177686,Appartement,3,179
210000.0,95.0,5.0,5.752812,45.202911,Appartement,1,181
73000.0,30.0,1.0,5.71405,45.196004,Appartement,0,175
328900.0,85.0,4.0,5.733524,45.191669,Appartement,0,196
170140.0,75.0,4.0,5.579499,45.36714,Appartement,1,195
115000.0,77.0,3.0,5.590443,45.365738,Appartement,2,201
218500.0,110.0,5.0,5.563199,44.901713,Maison,1,195
135000.0,71.0,3.0,5.708451,45.173652,Appartement,1,181
561000.0,90.0,4.0,5.794111,45.224936,Maison,1,188
264500.0,72.0,3.0,5.819952,45.234613,Appartement,0,196
516150.0,120.0,6.0,5.75642,45.213453,Maison,1,195
230000.0,68.0,3.0,6.021628,45.431472,Appartement,1,195
230000.0,71.0,3.0,6.021628,45.431472,Appartement,1,195
507000.0,155.0,6.0,5.731904,45.191047,Appartement,1,195
90000.0,51.0,2.0,5.687063,45.168626,Appartement,1,195
80000.0,25.0,1.0,5.56106,45.063839,Appartement,4,185
499030.0,95.0,4.0,5.802306,45.017109,Maison,1,195
465200.0,89.0,3.0,5.65827,45.044662,Maison,1,195
659800.0,205.0,9.0,5.985769,45.471955,Maison,1,195
266000.0,106.0,5.0,5.491711,45.363999,Maison,1,195
45000.0,34.0,1.0,5.765352,44.740912,Appartement,1,181
352300.0,96.0,4.0,5.52343,45.320288,Maison,1,195
95000.0,51.0,3.0,5.76496,45.178216,Appartement,1,195
69000.0,27.0,1.0,5.731938,45.197154,Appartement,2,187
175000.0,185.0,6.0,5.90321,45.226046,Maison,0,196
163356.0,50.0,2.0,5.673967,45.21078,Appartement,2,180
191000.0,67.0,3.0,5.676646,45.244706,Appartement,2,201
115000.0,25.0,1.0,5.738378,45.198095,Appartement,0,196
192200.0,90.0,4.0,5.46779,45.342173,Appartement,0,182
100000.0,57.0,2.0,5.687063,45.168626,Appartement,0,175
144880.0,66.0,4.0,5.884791,45.237066,Appartement,4,213
130000.0,27.0,1.0,5.738664,45.189236,Appartement,1,195
47500.0,72.0,3.0,5.243496,45.258844,Maison,1,195
275000.0,135.0,4.0,5.251851,45.321158,Maison,3,228
121000.0,36.0,1.0,5.88531,45.235974,Appartement,1,202
175000.0,90.0,4.0,5.500072,45.307662,Maison,1,181
259450.0,68.0,3.0,5.672165,45.059068,Appartement,1,202
174000.0,70.0,3.0,5.710128,45.173332,Appartement,3,179
637240.0,117.0,6.0,5.773261,45.132811,Maison,1,195
105750.0,57.0,3.0,5.668442,45.199973,Appartement,2,201
425000.0,50.0,2.0,6.070187,45.095307,Appartement,2,201
178000.0,86.0,4.0,5.696812,45.181256,Appartement,0,175
285069.0,53.0,2.0,6.125102,45.016619,Appartement,2,201
446450.0,91.0,4.0,5.873394,45.275253,Maison,1,195
169330.0,75.0,2.0,5.727451,45.188868,Appartement,1,195
137600.0,47.0,2.0,5.726673,45.179516,Appartement,1,195
121000.0,43.0,2.0,5.729139,45.387169,Appartement,0,175
387000.0,130.0,4.0,5.723337,45.186075,Appartement,2,201
180000.0,62.0,3.0,5.697558,45.189832,Appartement,0,175
186050.0,90.0,4.0,5.71828,45.181327,Appartement,1,195
219000.0,89.0,4.0,5.758797,45.063,Maison,3,172
285000.0,94.0,5.0,5.673778,45.055119,Appartement,0,196
80000.0,41.0,2.0,5.709883,45.174371,Appartement,0,182
240000.0,150.0,3.0,5.250785,45.063358,Maison,4,185
78000.0,22.0,1.0,5.559334,45.047886,Appartement,3,186
228700.0,48.0,2.0,5.548288,45.06232,Appartement,1,195
670774.5,145.0,6.0,5.521074,45.360282,Maison,0,175
670774.5,145.0,6.0,5.521074,45.360282,Maison,0,175
670774.5,145.0,6.0,5.521074,45.360282,Maison,0,175
175500.0,78.0,3.0,5.736609,45.182553,Appartement,0,175
223300.0,75.0,3.0,5.789811,45.181126,Appartement,2,201
612100.0,96.0,4.0,5.815456,45.243876,Maison,0,196
612100.0,96.0,4.0,5.815456,45.243876,Maison,0,196
170000.0,67.0,3.0,5.912513,45.306912,Maison,1,195
152100.0,96.0,5.0,5.665418,45.202756,Appartement,4,171
424800.0,87.0,3.0,5.704685,45.403834,Maison,3,172
280000.0,77.0,3.0,5.711531,45.193316,Appartement,2,180
200000.0,34.0,3.0,5.833469,45.208117,Maison,1,195
108300.0,24.0,2.0,5.548777,45.071247,Appartement,1,195
195000.0,89.0,3.0,5.696025,45.193047,Appartement,3,179
597640.0,150.0,5.0,5.860849,45.266443,Maison,2,201
95000.0,29.0,1.0,5.717914,45.188366,Appartement,1,195
95000.0,49.0,2.0,5.717914,45.188366,Appartement,1,195
554800.0,126.0,5.0,5.666304,45.116799,Maison,0,175
272470.0,79.0,3.0,5.667728,45.08045,Appartement,0,182
96690.0,31.0,1.0,5.547601,45.073266,Appartement,0,196
223000.0,170.0,5.0,5.75068,45.276335,Maison,1,195
185250.0,33.0,2.0,6.122542,45.003589,Appartement,2,208
239100.0,85.0,4.0,5.708163,45.190473,Appartement,0,196
93298.66,47.0,2.0,5.551638,45.08604,Maison,0,196
152100.0,41.0,3.0,5.88246,45.307694,Maison,1,195
441150.0,76.0,3.0,5.522732,45.128312,Maison,1,195
195000.0,125.0,4.0,5.439943,45.225078,Maison,4,171
220000.0,70.0,3.0,5.546859,45.06584,Appartement,1,195
368320.0,86.0,4.0,5.764467,45.17139,Appartement,1,181
191000.0,57.0,2.0,5.804486,45.218107,Appartement,1,195
147000.0,65.0,4.0,5.752379,45.188174,Appartement,1,195
90000.0,78.0,3.0,5.332939,45.138139,Maison,3,179
189700.0,65.0,3.0,5.734624,45.14313,Appartement,4,178
298000.0,71.0,3.0,5.825044,45.135209,Appartement,0,196
150000.0,50.0,2.0,6.02208,45.432577,Appartement,4,178
150000.0,24.0,1.0,6.02208,45.432577,Appartement,4,178
235000.0,70.0,4.0,5.488337,45.3513,Maison,0,196
285000.0,82.0,4.0,5.475204,45.334657,Maison,1,195
65000.0,18.0,1.0,5.703735,45.182978,Appartement,0,168
210000.0,96.0,3.0,5.59249,45.365594,Appartement,3,172
440000.0,87.0,5.0,5.679696,45.053721,Maison,0,196
433550.0,160.0,5.0,6.08482,45.403821,Maison,0,175
107000.0,67.0,3.0,5.716986,45.140463,Appartement,4,185
182000.0,30.0,1.0,6.070844,45.091555,Appartement,0,182
1850000.0,63.0,2.0,5.719828,45.191379,Appartement,0,196
1850000.0,68.0,2.0,5.719828,45.191379,Appartement,0,196
1850000.0,83.0,3.0,5.719828,45.191379,Appartement,0,196
1850000.0,68.0,2.0,5.719828,45.191379,Appartement,0,196
1850000.0,83.0,3.0,5.719828,45.191379,Appartement,0,196
1850000.0,63.0,2.0,5.719828,45.191379,Appartement,0,196
1850000.0,43.0,1.0,5.719828,45.191379,Appartement,0,196
1850000.0,43.0,1.0,5.719828,45.191379,Appartement,0,196
1850000.0,48.0,1.0,5.719828,45.191379,Appartement,0,196
1850000.0,48.0,1.0,5.719828,45.191379,Appartement,0,196
372000.0,128.0,5.0,5.465673,45.339026,Maison,1,195
45000.0,28.0,2.0,5.522828,45.12826,Maison,1,195
574000.0,45.0,3.0,6.123939,45.003845,Appartement,2,180
574000.0,27.0,1.0,6.123939,45.003845,Appartement,2,180
128500.0,28.0,2.0,6.117735,45.005644,Appartement,2,173
73225.0,34.0,2.0,5.769834,45.075665,Appartement,0,175
83000.0,68.0,4.0,5.705629,45.149795,Appartement,0,182
150000.0,38.0,2.0,6.125102,45.016619,Appartement,3,179
394000.0,135.0,4.0,5.72483,45.190673,Appartement,2,173
151450.0,55.0,3.0,6.01527,45.43348,Appartement,2,166
151000.0,108.0,4.0,5.198187,45.150064,Appartement,1,174
151000.0,70.0,4.0,5.198187,45.150064,Appartement,1,174
1050000.0,151.0,7.0,5.778936,45.220505,Maison,1,174
100000.0,65.0,4.0,5.693205,45.194383,Appartement,0,196
288050.0,90.0,4.0,6.05347,45.375095,Maison,4,185
31260.0,12.0,1.0,5.567204,45.051105,Appartement,0,175
99800.0,43.0,2.0,5.725314,45.173668,Appartement,2,180
60000.0,46.0,2.0,5.744706,45.187519,Appartement,2,180
230000.0,80.0,4.0,5.952351,45.38513,Appartement,4,178
135000.0,52.0,3.0,5.711049,45.182352,Appartement,3,172
180000.0,115.0,5.0,5.771525,44.871424,Maison,2,173
380000.0,107.0,5.0,5.748339,45.166745,Maison,2,173
146980.0,44.0,1.0,5.704037,45.183726,Appartement,3,172
152300.0,70.0,4.0,5.692724,45.181943,Appartement,0,175
178000.0,83.0,4.0,5.698417,45.12877,Appartement,1,181
235770.0,60.0,3.0,5.717349,45.185341,Appartement,2,194
408500.0,68.0,3.0,6.082047,45.158051,Appartement,2,173
341920.0,80.0,4.0,5.688349,45.197592,Maison,3,172
180000.0,76.0,3.0,5.742816,45.185398,Appartement,0,175
178000.0,83.0,4.0,5.695488,45.190764,Appartement,1,174
361000.0,140.0,4.0,6.042704,45.019308,Maison,0,175
83168.5,75.0,4.0,5.582616,45.36767,Maison,3,172
338850.0,81.0,4.0,5.932383,45.331749,Maison,1,195
146000.0,38.0,2.0,5.540648,45.175843,Appartement,4,171
120000.0,61.0,4.0,5.763211,45.16958,Appartement,3,165
67005.0,70.0,3.0,5.74182,45.433998,Maison,4,171
67005.0,70.0,3.0,5.741873,45.433788,Maison,4,171
1160000.0,150.0,5.0,5.778341,45.187011,Appartement,0,175
70119.0,115.0,4.0,5.919803,45.312485,Maison,0,189
33800.0,18.0,1.0,5.559334,45.047886,Appartement,3,179
181000.0,93.0,4.0,5.725855,45.166243,Appartement,1,181
286500.0,109.0,5.0,5.323521,45.14332,Maison,2,173
145000.0,71.0,4.0,5.318414,45.149343,Maison,0,168
153650.0,80.0,4.0,5.765645,45.183068,Appartement,0,203
597595.0,150.0,4.0,5.735142,45.237732,Maison,4,185
75000.0,59.0,2.0,5.729501,45.154692,Appartement,4,185
90000.0,47.0,2.0,5.704068,45.179068,Appartement,0,175
145400.0,63.0,4.0,5.707667,45.175178,Appartement,1,167
568000.0,150.0,6.0,5.6177,45.339293,Maison,0,168
246050.0,48.0,2.0,6.056848,45.08054,Appartement,0,196
81760.0,47.0,3.0,5.724614,45.171959,Appartement,4,171
86950.0,55.0,3.0,5.722567,45.171205,Appartement,1,174
88000.0,48.0,2.0,5.744962,45.187881,Appartement,0,175
274200.0,109.0,4.0,5.479845,45.331053,Maison,0,168
198150.0,81.0,4.0,5.797386,45.181676,Appartement,2,173
237850.0,100.0,4.0,6.016747,45.07393,Maison,3,179
313220.0,91.0,4.0,5.604612,45.399679,Maison,0,196
75100.0,27.0,1.0,6.107986,45.392883,Appartement,2,180
75100.0,19.0,1.0,6.107986,45.392883,Appartement,2,180
125000.0,64.0,4.0,5.674543,45.234704,Appartement,0,175
274960.0,78.0,4.0,5.496867,45.343656,Maison,1,174
361030.0,111.0,5.0,5.988526,45.470992,Maison,0,196
1800000.0,190.0,4.0,5.807554,45.235555,Maison,0,301
1800000.0,190.0,4.0,5.807554,45.235555,Maison,0,301
362200.0,68.0,2.0,5.7905,45.12491,Maison,2,187
580730.0,115.0,5.0,5.80085,45.222765,Maison,3,186
316180.0,120.0,4.0,5.885339,45.286234,Maison,2,180
271560.0,63.0,3.0,5.662549,45.039511,Appartement,1,174
184600.0,53.0,3.0,5.734127,45.188592,Appartement,3,172
209300.0,97.0,4.0,6.083644,45.406229,Maison,1,167
280910.0,152.0,6.0,5.69818,45.381865,Maison,1,167
130000.0,43.0,2.0,5.747243,45.185002,Appartement,2,166
103170.0,23.0,1.0,6.123764,45.01446,Appartement,3,179
68420.0,29.0,2.0,6.073118,45.390265,Appartement,0,168
404500.0,48.0,2.0,5.629918,45.295894,Appartement,0,168
404500.0,54.0,2.0,5.629918,45.295894,Appartement,0,168
132000.0,64.0,4.0,5.729723,45.175254,Appartement,1,195
76000.0,22.0,1.0,6.059319,45.084452,Appartement,3,179
37000.0,60.0,3.0,5.903893,44.899975,Maison,1,167
1343304.0,60.0,3.0,5.674198,45.158651,Maison,0,168
70000.0,82.0,4.0,5.736357,45.162195,Appartement,0,168
72000.0,47.0,2.0,5.713273,45.177882,Appartement,1,174
179000.0,81.0,4.0,5.707563,45.177486,Appartement,3,165
175727.0,53.0,3.0,5.751587,45.201322,Appartement,4,171
183050.0,68.0,3.0,5.71928,45.140919,Appartement,2,173
232000.0,83.0,4.0,5.72042,45.164957,Appartement,2,166
160000.0,67.0,3.0,5.707663,45.179285,Appartement,1,181
109000.0,69.0,3.0,5.727064,45.167663,Appartement,1,181
116000.0,74.0,4.0,5.700136,45.136345,Appartement,2,180
240900.0,98.0,5.0,5.748179,45.160879,Appartement,3,165
329000.0,100.0,4.0,5.259598,45.31447,Maison,1,167
210000.0,76.0,3.0,5.736122,45.194108,Appartement,3,172
200000.0,67.0,3.0,5.758311,45.175892,Appartement,4,171
61000.0,22.0,2.0,6.123777,45.001698,Appartement,0,168
55000.0,15.0,1.0,5.710964,45.183041,Appartement,2,166
430700.0,96.0,5.0,5.761516,45.195193,Maison,0,168
211000.0,29.0,2.0,6.12393,45.019979,Appartement,0,168
277500.0,70.0,3.0,5.660451,45.039305,Maison,4,171
277500.0,75.0,4.0,5.660428,45.039242,Maison,4,171
277500.0,14.0,0.0,5.660496,45.0392,Appartement,4,171
294575.0,103.0,4.0,5.668512,45.052931,Appartement,4,171
350000.0,120.0,5.0,5.710177,45.15023,Maison,0,175
208339.0,66.0,3.0,5.884048,45.232168,Appartement,1,181
165000.0,101.0,5.0,5.733272,45.169949,Appartement,0,168
60950.0,20.0,1.0,5.824892,45.137616,Appartement,3,165
159000.0,64.0,3.0,5.923201,45.315653,Maison,2,166
140000.0,168.0,6.0,5.731081,45.191124,Appartement,1,181
140000.0,50.0,2.0,5.731081,45.191124,Appartement,1,181
346260.0,109.0,4.0,6.143483,45.052475,Maison,1,167
180000.0,80.0,4.0,6.07976,44.992444,Maison,1,167
169000.0,82.0,4.0,5.739395,45.172743,Appartement,0,168
267000.0,71.0,3.0,5.783547,45.117114,Appartement,2,166
166000.0,40.0,2.0,6.123471,45.002726,Appartement,4,171
260000.0,91.0,5.0,5.504148,45.234472,Maison,0,182
172500.0,25.0,1.0,6.125679,45.013066,Appartement,2,166
118000.0,63.0,4.0,5.710474,45.173518,Appartement,3,165
278200.0,80.0,4.0,5.664308,45.257924,Appartement,1,167
140000.0,60.0,3.0,5.450309,45.269049,Maison,1,167
180000.0,85.0,2.0,5.754944,45.433855,Appartement,3,186
155000.0,24.0,2.0,6.065958,45.091449,Appartement,3,172
216000.0,62.0,3.0,5.730974,45.072602,Appartement,4,178
220000.0,68.0,3.0,5.72461,45.177927,Appartement,4,178
300000.0,46.0,3.0,5.400549,45.210941,Appartement,3,165
300000.0,46.0,3.0,5.400549,45.210941,Appartement,3,165
300000.0,35.0,2.0,5.400549,45.210941,Appartement,3,165
300000.0,40.0,2.0,5.400549,45.210941,Appartement,3,165
300000.0,40.0,2.0,5.400549,45.210941,Appartement,3,165
300000.0,46.0,3.0,5.400549,45.210941,Appartement,3,165
95000.0,52.0,2.0,6.046109,45.376769,Maison,3,165
331200.0,100.0,3.0,5.917768,45.317671,Maison,3,165
89000.0,51.0,3.0,5.725578,45.178836,Appartement,2,180
284650.0,153.0,3.0,5.588842,44.954991,Maison,2,180
284650.0,15.0,1.0,5.589077,44.954931,Maison,2,180
92650.0,29.0,1.0,5.53122,45.020783,Appartement,1,181
250000.0,123.0,6.0,5.705967,45.174627,Appartement,4,171
373870.0,113.0,6.0,5.792885,45.139652,Appartement,0,168
90000.0,56.0,2.0,5.748109,45.180753,Appartement,0,168
227125.0,110.0,4.0,5.386601,45.341257,Maison,1,167
389150.0,40.0,2.0,5.782318,45.258804,Maison,4,171
130000.0,89.0,3.0,5.593616,45.365371,Appartement,4,171
104000.0,52.0,2.0,5.712473,45.18092,Appartement,2,180
176000.0,90.0,4.0,5.702184,45.151535,Appartement,0,175
259520.0,90.0,4.0,5.211757,45.312135,Maison,1,167
259520.0,90.0,4.0,5.211757,45.312135,Maison,1,167
50000.0,27.0,1.0,6.10871,45.394228,Appartement,0,168
156000.0,49.0,2.0,5.725246,45.17215,Appartement,3,172
343700.0,75.0,4.0,5.668354,45.205164,Maison,3,165
263000.0,24.0,1.0,6.170667,45.071393,Appartement,3,165
263000.0,70.0,4.0,6.170667,45.071393,Appartement,3,165
102000.0,72.0,5.0,5.203556,45.314795,Maison,1,174
102000.0,28.0,1.0,5.715645,45.193397,Appartement,0,182
218000.0,90.0,4.0,5.59026,45.360648,Appartement,1,174
200970.0,77.0,4.0,5.408799,45.167643,Maison,3,172
96500.0,30.0,2.0,5.720991,45.179602,Appartement,3,165
